Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,0,0
3,6,0,1,10,1,-1
3,5,0,1,9,0,-1
3,4,0,1,8,1,-1
3,3,0,1,7,0,-1
3,2,0,1,6,0,-1
3,1,0,1,5,0,-1
0,1,1,1,4,0,-1
0,1,2,0,5,0,-1
3,0,2,0,5,1,-1
1,1,2,1,5,2,-1
0,1,3,0,5,0,-1
0,1,4,1,4,0,-1
0,1,5,1,3,0,-1
0,1,6,1,3,1,-1
1,2,6,1,3,2,-1
0,2,7,1,3,1,-1
0,2,8,1,4,2,-1
1,3,8,1,4,3,-1
1,4,8,1,5,4,-1
0,4,9,1,5,6,-1
0,4,10,1,6,7,-1
1,5,10,1,6,6,-1
0,5,11,1,6,8,-1
0,5,12,1,6,9,-1
0,5,13,1,6,10,-1
0,5,14,1,7,10,-1
1,6,14,1,7,11,-1
1,7,14,1,7,12,999
1,7,14,1,7,12,999
