Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
1,8,0,1,9,13,-1
3,7,0,1,9,11,-1
3,6,0,1,9,10,-1
3,5,0,1,9,9,-1
3,4,0,1,9,7,-1
3,3,0,0,9,6,-1
1,4,0,1,8,6,-1
1,5,0,1,8,4,-1
3,4,0,1,7,4,-1
1,5,0,1,6,5,-1
1,6,0,1,6,4,-1
1,7,0,1,6,3,-1
1,8,0,1,6,2,-1
1,9,0,1,7,2,-1
1,10,0,1,8,2,-1
1,11,0,1,7,2,-1
1,12,0,1,8,2,-1
1,13,0,1,9,3,-1
1,14,0,1,11,3,-1
3,13,0,1,12,3,-1
1,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,14,1,-1
0,14,3,1,13,2,-1
0,14,4,1,14,3,-1
0,14,5,1,14,5,-101
0,14,5,1,14,5,-101
