Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,11,0
0,7,1,0,13,11,-1
0,7,2,0,13,10,-1
0,7,3,0,14,10,-1
1,8,3,0,13,11,-1
3,7,3,0,14,11,-1
1,8,3,1,14,10,-1
1,9,3,1,14,11,-1
2,9,2,1,13,11,-1
3,8,2,1,13,10,-1
2,8,1,1,13,8,-1
3,7,1,1,13,7,-1
3,6,1,1,12,7,-1
3,5,1,0,11,7,-1
3,4,1,0,10,7,-1
3,3,1,0,9,7,-1
0,3,2,1,8,7,-1
3,2,2,1,7,7,-1
2,2,1,1,7,6,-1
3,1,1,1,6,6,-1
3,0,1,1,4,6,-1
2,0,0,1,4,4,-1
1,1,0,1,5,4,-1
3,0,0,1,4,4,-1
1,1,0,1,4,3,-1
3,0,0,1,3,2,-1
0,0,1,1,2,3,-1
2,0,0,1,1,4,-1
1,1,0,1,2,3,-1
3,0,0,1,2,2,-1
1,1,0,1,2,1,-1
3,0,0,1,0,1,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
