X,Y
9,0
10,0
9,0
10,0
10,1
9,3
10,3
10,2
10,3
10,4
9,4
9,5
9,6
8,6
8,5
6,8
6,7
6,4
6,5
6,4
5,4
5,3
5,2
6,2
7,2
8,2
8,3
7,3
4,5
5,5
5,6
1,5
4,2
7,1
