X,Y
2,4
2,5
2,6
1,6
0,6
1,6
1,5
1,6
1,5
1,4
1,5
1,4
2,4
2,5
3,5
4,5
4,6
4,7
7,9
7,8
8,8
8,7
9,7
10,7
7,0
7,1
7,2
6,2
5,2
8,4
8,3
9,3
10,3
2,8
2,7
2,8
3,3
9,6
5,6
