Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-844.9255213532653,0,7,0.3252840042114258,-1008.0
-865.5646372854002,1,6,0.2291851043701172,-1007.0
-865.5646372854002,2,6,0.2835350036621094,-1007.0
-953.550625,3,2,0.16196799278259277,-1003.0
-865.5646372854002,4,6,0.25597381591796875,-1007.0
-908.4440628906249,5,4,0.1632978916168213,-1005.0
-731.4860000809261,6,13,0.5220060348510742,-1014.0
-844.9255213532653,7,7,0.36501097679138184,-1008.0
-953.550625,8,2,0.11168384552001953,-1003.0
-930.7118593749999,9,3,0.1860799789428711,-1004.0
-908.4440628906249,10,4,0.21550512313842773,-1005.0
-908.4440628906249,11,4,0.22108101844787598,-1005.0
-953.550625,12,2,0.10283088684082031,-1003.0
-786.0527656430365,13,10,0.4009361267089844,-1011.0
-930.7118593749999,14,3,0.1296091079711914,-1004.0
-930.7118593749999,15,3,0.2881147861480713,-1004.0
-908.4440628906249,16,4,0.31200408935546875,-1005.0
-844.9255213532653,17,7,0.24903607368469238,-1008.0
-886.7329613183592,18,5,0.19843316078186035,-1006.0
-824.8023833194335,19,8,0.26197099685668945,-1009.0
-953.550625,20,2,0.12823700904846191,-1003.0
-886.7329613183592,21,5,0.1992030143737793,-1006.0
-908.4440628906249,22,4,0.19347214698791504,-1005.0
-908.4440628906249,23,4,0.2289900779724121,-1005.0
-886.7329613183592,24,5,0.22923994064331055,-1006.0
