Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,10,0
3,6,0,0,6,9,-1
0,6,1,0,6,8,-1
2,6,0,0,6,7,-1
0,6,1,0,5,7,-1
2,6,0,1,4,7,-1
1,7,0,0,5,7,-1
1,8,0,1,6,7,-1
3,7,0,0,5,7,-1
0,7,1,0,4,7,-1
1,8,1,0,3,7,-1
2,8,0,1,2,7,-1
1,9,0,0,2,8,-1
1,10,0,1,3,8,-1
3,9,0,1,4,8,-1
3,8,0,0,3,8,-1
1,9,0,1,4,8,-1
3,8,0,0,4,7,-1
1,9,0,0,3,7,-1
1,10,0,1,4,7,-1
3,9,0,0,3,7,-1
1,10,0,0,2,7,-1
1,11,0,0,1,7,-1
1,12,0,0,1,6,-1
0,12,1,0,0,6,-1
1,13,1,0,0,7,-1
0,13,2,1,2,7,-1
2,13,1,1,4,7,-1
1,14,1,1,6,7,-1
2,14,0,1,5,6,-1
3,13,0,0,4,5,-1
3,12,0,0,4,4,-1
0,12,1,0,5,4,-1
1,13,1,0,5,3,-1
2,13,0,1,5,2,-1
1,14,0,1,6,2,-1
0,14,1,1,5,2,-1
2,14,0,1,4,1,-1
0,14,1,1,5,2,-1
2,14,0,1,6,2,-1
0,14,1,1,5,2,-1
2,14,0,0,5,3,-1
3,13,0,1,5,2,-1
1,14,0,1,7,2,-1
0,14,1,1,8,1,-1
0,14,2,1,9,1,-1
0,14,3,1,9,0,-1
0,14,4,1,10,0,-1
0,14,5,0,10,1,-1
0,14,6,0,11,1,-1
0,14,7,0,10,4,-1
0,14,8,0,11,4,-1
0,14,9,0,11,3,-1
0,14,10,0,11,2,-1
0,14,11,0,11,1,-1
2,14,10,0,11,2,-1
2,14,9,0,11,3,-1
2,14,8,0,11,4,-1
2,14,7,0,12,4,-1
2,14,6,0,11,4,-1
3,13,6,1,12,4,-1
0,13,7,0,10,4,-1
3,12,7,0,9,4,-1
0,12,8,0,10,5,-1
0,12,9,1,9,5,-1
3,11,9,1,10,4,-1
0,11,10,0,11,4,-1
1,12,10,0,10,4,-1
0,12,11,1,10,5,-1
3,11,11,1,9,5,-1
0,11,12,1,9,6,-1
3,10,12,1,9,5,-1
0,10,13,1,10,6,-1
3,9,13,1,9,7,-1
0,9,14,1,9,9,-1
3,8,14,1,9,10,-1
3,7,14,1,8,10,999
3,7,14,1,8,10,999
