X,Y
0,8
1,8
2,8
2,7
1,7
1,6
0,6
0,5
0,4
3,7
2,1
2,2
2,3
3,3
3,2
4,2
3,2
3,3
9,9
10,9
10,8
9,8
8,8
8,7
8,6
9,6
9,7
8,7
8,8
8,9
8,10
9,10
7,7
6,7
