Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,0,1,-1
1,5,0,2,1,-1
1,6,0,4,1,-1
1,7,0,6,1,-1
1,8,0,7,1,-1
1,9,0,7,0,-1
0,9,1,9,0,-1
2,9,0,8,0,-1
3,8,0,7,1,-1
1,9,0,8,1,-1
1,10,0,9,0,-1
3,9,0,8,0,-1
3,8,0,7,0,-1
0,8,1,8,0,-1
3,7,1,7,0,-1
1,8,1,8,0,-1
2,8,0,7,1,-1
1,9,0,8,0,-1
3,8,0,7,0,-1
3,7,0,6,1,-1
1,8,0,5,2,-1
1,9,0,4,1,-1
0,9,1,6,1,-1
0,9,2,8,1,-1
0,9,3,8,2,-1
0,9,4,9,2,-1
0,9,5,9,4,-1
0,9,6,8,5,-1
0,9,7,8,4,-1
3,8,7,6,4,-1
0,8,8,6,6,-1
0,8,9,6,7,-1
3,7,9,7,8,-1
0,7,10,7,10,-1001
0,7,10,7,10,-1001
