Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,3,0,-1
0,6,2,4,0,-1
0,6,3,4,1,-1
1,7,3,5,1,-1
0,7,4,6,2,-1
1,8,4,7,3,-1
1,9,4,7,4,-1
1,10,4,8,4,-1
2,10,3,10,4,-1
0,10,4,9,5,-1
2,10,3,9,4,-1
2,10,2,8,4,-1
0,10,3,9,4,-1
2,10,2,7,4,-1
0,10,3,8,4,-1
2,10,2,9,4,-1
0,10,3,10,4,-1
0,10,4,9,4,-1
3,9,4,8,4,-1
3,8,4,9,4,-1
1,9,4,7,4,-1
0,9,5,8,4,-1
0,9,6,9,4,-1
1,10,6,7,4,-1
0,10,7,8,4,-1
2,10,6,9,5,-1
0,10,7,10,6,-1
2,10,6,9,5,-1
0,10,7,10,6,-1
2,10,6,9,6,-1
2,10,5,10,5,-1001
2,10,5,10,5,-1001
