Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,0,-1
0,6,1,1,0,-1
0,6,2,3,0,-1
0,6,3,4,0,-1
1,7,3,5,1,-1
0,7,4,4,1,-1
1,8,4,5,1,-1
1,9,4,6,1,-1
1,10,4,5,1,-1
2,10,3,6,1,-1
0,10,4,6,2,-1
2,10,3,6,3,-1
2,10,2,5,3,-1
0,10,3,6,3,-1
2,10,2,7,3,-1
0,10,3,7,4,-1
2,10,2,8,4,-1
0,10,3,10,4,-1
0,10,4,9,4,-1
3,9,4,8,4,-1
3,8,4,9,4,-1
3,7,4,9,5,-1
2,7,3,8,4,-1
3,6,3,9,5,-1
3,5,3,9,5,-1
0,5,4,9,4,-1
0,5,5,8,4,-1
0,5,6,7,4,-1
2,5,5,7,3,-1
0,5,6,6,3,-1
0,5,7,5,3,-1
0,5,8,5,5,-1
0,5,9,5,6,-1
0,5,10,5,8,999
0,5,10,5,8,999
