Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,5,0
0,7,1,0,8,5,-1
2,7,0,0,8,6,-1
0,7,1,0,8,5,-1
1,8,1,0,8,6,-1
2,8,0,0,8,7,-1
3,7,0,0,8,8,-1
0,7,1,0,9,8,-1
3,6,1,0,10,8,-1
3,5,1,0,11,8,-1
1,6,1,0,10,8,-1
1,7,1,0,9,8,-1
3,6,1,0,8,8,-1
3,5,1,0,9,8,-1
1,6,1,0,9,7,-1
0,6,2,0,9,8,-1
1,7,2,0,8,8,-1
1,8,2,0,7,8,-1
1,9,2,0,6,8,-1
2,9,1,0,6,7,-1
3,8,1,0,6,8,-1
1,9,1,0,7,8,-1
1,10,1,0,6,8,-1
3,9,1,0,5,8,-1
0,9,2,0,6,8,-1
0,9,3,0,5,8,-1
1,10,3,0,5,7,-1
0,10,4,0,6,7,-1
2,10,3,0,6,8,-1
1,11,3,0,5,8,-1
1,12,3,0,6,8,-1
3,11,3,0,5,8,-1
1,12,3,0,5,7,-1
2,12,2,0,5,8,-1
0,12,3,0,5,7,-1
2,12,2,0,6,7,-1
0,12,3,0,5,7,-1
0,12,4,0,4,7,-1
0,12,5,0,5,7,-1
0,12,6,0,5,8,-1
1,13,6,0,5,7,-1
0,13,7,0,6,7,-1
0,13,8,0,6,6,-1
0,13,9,0,5,6,-1
3,12,9,0,4,6,-1
3,11,9,1,4,7,-1
3,10,9,0,5,7,-1
0,10,10,0,6,8,-1
3,9,10,0,7,8,-1
1,10,10,0,6,8,-1
3,9,10,0,7,8,-1
0,9,11,0,8,8,-1
3,8,11,0,9,8,-1
1,9,11,1,10,8,-1
0,9,12,1,10,9,-1
2,9,11,1,10,10,-1
0,9,12,1,9,10,-1
0,9,13,1,10,10,-1
3,8,13,0,9,10,-1
3,7,13,0,9,11,-1
0,7,14,1,9,12,999
0,7,14,1,9,12,999
