X,Y
7,8
7,9
8,9
9,9
8,9
9,9
9,10
10,10
10,9
10,8
9,8
8,8
8,7
9,7
9,6
8,6
7,6
6,6
6,5
6,6
5,6
5,5
5,4
4,4
3,9
2,0
2,1
0,4
0,3
0,4
0,5
0,6
1,6
3,1
3,0
3,1
