Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,1,-1
0,6,1,2,1,-1
1,7,1,3,1,-1
1,8,1,3,1,-1
0,8,2,4,1,-1
1,9,2,6,1,-1
1,10,2,6,0,-1
2,10,1,5,0,-1
2,10,0,5,1,-1
0,10,1,5,0,-1
2,10,0,6,0,-1
0,10,1,7,0,-1
2,10,0,8,0,-1
0,10,1,8,1,-1
2,10,0,8,2,-1
0,10,1,10,2,-1
0,10,2,9,2,-1
3,9,2,8,2,-1
3,8,2,9,3,-1
3,7,2,10,3,-1
3,6,2,9,3,-1
2,6,1,8,3,-1
3,5,1,7,3,-1
3,4,1,6,3,-1
3,3,1,5,3,-1
3,2,1,3,3,-1
3,1,1,3,2,-1
0,1,2,3,1,-1
0,1,3,2,1,-1
1,2,3,1,1,-1
1,3,3,2,1,-1
0,3,4,1,1,-1
0,3,5,1,2,-1
1,4,5,1,3,-1
0,4,6,2,4,-1
0,4,7,2,4,-1
0,4,8,2,6,-1
1,5,8,3,7,-1
0,5,9,4,7,-1
0,5,10,4,8,999
0,5,10,4,8,999
