Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,2,0,-1
1,9,0,1,2,1,-1
1,10,0,1,2,0,-1
1,11,0,1,3,0,-1
1,12,0,1,4,0,-1
1,13,0,1,3,0,-1
1,14,0,1,5,0,-1
0,14,1,1,6,0,-1
0,14,2,1,8,0,-1
0,14,3,1,8,1,-1
0,14,4,1,9,1,-1
0,14,5,1,11,1,-1
0,14,6,1,11,2,-1
0,14,7,0,10,2,-1
0,14,8,0,11,2,-1
3,13,8,1,10,2,-1
1,14,8,0,11,2,-1
0,14,9,0,12,2,-1
0,14,10,0,12,3,-1
0,14,11,0,13,3,-1
3,13,11,0,13,2,-1
0,13,12,0,13,1,-1
3,12,12,0,13,2,-1
3,11,12,0,13,4,-1
0,11,13,0,13,5,-1
0,11,14,1,12,5,-1
3,10,14,1,12,7,-1
3,9,14,1,12,9,-1
3,8,14,1,12,10,-1
3,7,14,1,11,10,999
3,7,14,1,11,10,999
