Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
3,4,1,0,2,-1
1,5,1,1,2,-1
1,6,1,0,2,-1
0,6,2,0,3,-1
1,7,2,0,4,-1
1,8,2,0,3,-1
2,8,1,0,4,-1
0,8,2,0,3,-1
3,7,2,0,4,-1
2,7,1,0,3,-1
2,7,0,0,2,-1
0,7,1,0,1,-1
0,7,2,0,2,-1
3,6,2,0,3,-1
0,6,3,0,2,-1
0,6,4,0,3,-1
2,6,3,0,2,-1
0,6,4,0,3,-1
2,6,3,1,3,-1
3,5,3,0,3,-1
2,5,2,0,2,-1
1,6,2,0,1,-1
3,5,2,0,0,-1
0,5,3,1,0,-1
0,5,4,1,1,-1
1,6,4,1,0,-1
2,6,3,2,0,-1
3,5,3,3,0,-1
0,5,4,4,0,-1
0,5,5,4,1,-1
0,5,6,4,2,-1
3,4,6,4,3,-1
2,4,5,4,4,-1
1,5,5,5,4,-1
2,5,4,4,4,-1
1,6,4,4,3,-1
1,7,4,5,3,-1
1,8,4,4,3,-1
1,9,4,6,3,-1
1,10,4,6,2,-1
0,10,5,7,2,-1
0,10,6,6,2,-1
2,10,5,7,2,-1
3,9,5,8,2,-1
3,8,5,7,2,-1
0,8,6,8,2,-1
0,8,7,7,2,-1
1,9,7,7,1,-1
0,9,8,7,2,-1
2,9,7,8,2,-1
3,8,7,7,2,-1
1,9,7,8,2,-1
3,8,7,7,2,-1
0,8,8,6,2,-1
1,9,8,6,4,-1
3,8,8,7,4,-1
3,7,8,7,5,-1
0,7,9,8,5,-1
0,7,10,8,6,-1
3,6,10,8,8,-1
3,5,10,6,8,999
3,5,10,6,8,999
