Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,0,0,-1
1,8,0,1,0,-1
0,8,1,0,0,-1
2,8,0,0,1,-1
0,8,1,0,2,-1
1,9,1,0,3,-1
3,8,1,0,2,-1
2,8,0,0,3,-1
0,8,1,0,4,-1
1,9,1,0,3,-1
2,9,0,0,4,-1
1,10,0,0,5,-1
0,10,1,0,6,-1
2,10,0,0,5,-1
0,10,1,0,4,-1
3,9,1,0,5,-1
2,9,0,0,4,-1
3,8,0,0,5,-1
1,9,0,0,6,-1
0,9,1,0,7,-1
3,8,1,1,7,-1
2,8,0,2,7,-1
0,8,1,2,8,-1
2,8,0,1,8,-1
0,8,1,1,9,-1
2,8,0,2,9,-1
0,8,1,2,10,-1
2,8,0,1,10,-1
0,8,1,1,9,-1
1,9,1,0,9,-1
2,9,0,0,8,-1
1,10,0,0,7,-1
3,9,0,0,6,-1
0,9,1,1,6,-1
3,8,1,1,7,-1
2,8,0,0,7,-1
0,8,1,0,6,-1
1,9,1,1,6,-1
2,9,0,1,7,-1
0,9,1,0,7,-1
2,9,0,1,7,-1
0,9,1,1,8,-1
3,8,1,1,9,-1
1,9,1,1,10,-1
1,10,1,0,10,-1
2,10,0,0,9,-1
3,9,0,0,8,-1
3,8,0,0,9,-1
0,8,1,0,8,-1
1,9,1,0,7,-1
3,8,1,0,8,-1
1,9,1,0,9,-1
2,9,0,0,10,-1
0,9,1,0,9,-1
3,8,1,0,10,-1
2,8,0,1,10,-1
0,8,1,0,10,-1
1,9,1,1,10,-1
3,8,1,1,9,-1
2,8,0,1,10,-1
1,9,0,1,9,-1
0,9,1,0,9,-1
1,10,1,1,9,-1
2,10,0,1,8,-1
3,9,0,1,7,-1
1,10,0,1,8,-1
0,10,1,2,8,-1
3,9,1,3,8,-1
3,8,1,2,8,-1
2,8,0,2,9,-1
1,9,0,2,10,-1
1,10,0,1,10,-1
0,10,1,0,10,-1
3,9,1,1,10,-1
2,9,0,1,9,-1
1,10,0,0,9,-1
3,9,0,0,8,-1
1,10,0,0,9,-1
3,9,0,0,8,-1
1,10,0,1,8,-1
0,10,1,1,9,-1
3,9,1,0,9,-1
3,8,1,1,9,-1
2,8,0,1,10,-1
0,8,1,0,10,-1
1,9,1,1,10,-1
3,8,1,2,10,-1
2,8,0,1,10,-1
3,7,0,2,10,-1
1,8,0,3,10,-1
1,9,0,4,10,-1
3,8,0,3,10,-1
1,9,0,4,10,-1
3,8,0,3,10,-1
