Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,1.611586093902588,-1005.0
-953.550625,1,2,1.088296890258789,-1003.0
-953.550625,2,2,0.936722993850708,-1003.0
-930.7118593749999,3,3,1.5382919311523438,-1004.0
-697.3438788269304,4,15,4.705618143081665,-1016.0
-886.7329613183592,5,5,1.7312328815460205,-1006.0
-908.4440628906249,6,4,1.3438529968261719,-1005.0
-953.550625,7,2,0.8941049575805664,-1003.0
-664.8875248098508,8,17,5.873464107513428,-1018.0
-886.7329613183592,9,5,2.15451717376709,-1006.0
-649.2653366896044,10,18,4.663177013397217,-1019.0
-865.5646372854002,11,6,1.8180608749389648,-1007.0
-908.4440628906249,12,4,1.3985240459442139,-1005.0
-886.7329613183592,13,5,1.6403980255126953,-1006.0
-865.5646372854002,14,6,2.0596840381622314,-1007.0
-680.9102818562571,15,16,5.039337158203125,-1017.0
-908.4440628906249,16,4,1.6144890785217285,-1005.0
-604.7032891732913,17,21,5.464898109436035,-1022.0
-886.7329613183592,18,5,1.3725860118865967,-1006.0
-908.4440628906249,19,4,2.0256478786468506,-1005.0
-886.7329613183592,20,5,2.199544906616211,-1006.0
-953.550625,21,2,1.029675006866455,-1003.0
-844.9255213532653,22,7,2.841341018676758,-1008.0
-908.4440628906249,23,4,1.661480188369751,-1005.0
-786.0527656430365,24,10,2.9768149852752686,-1011.0
