Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,1,0,-1
1,5,0,1,1,-1
1,6,0,1,2,-1
3,5,0,0,2,-1
0,5,1,1,2,-1
1,6,1,1,3,-1
0,6,2,0,3,-1
1,7,2,0,2,-1
0,7,3,0,1,-1
3,6,3,0,0,-1
1,7,3,0,1,-1
2,7,2,0,0,-1
1,8,2,1,0,-1
3,7,2,0,0,-1
2,7,1,0,1,-1
1,8,1,0,0,-1
3,7,1,0,1,-1
3,6,1,0,2,-1
2,6,0,0,1,-1
3,5,0,0,2,-1
3,4,0,0,1,-1
1,5,0,0,2,-1
3,4,0,1,2,-1
0,4,1,1,1,-1
1,5,1,1,0,-1
3,4,1,0,0,-1
1,5,1,1,0,-1
1,6,1,0,0,-1
1,7,1,0,1,-1
0,7,2,0,2,-1
1,8,2,0,1,-1
3,7,2,0,0,-1
2,7,1,1,0,-1
1,8,1,1,1,-1
0,8,2,1,2,-1
3,7,2,1,1,-1
2,7,1,0,1,-1
1,8,1,1,1,-1
1,9,1,0,1,-1
0,9,2,1,1,-1
1,10,2,0,1,-1
0,10,3,0,0,-1
3,9,3,1,0,-1
3,8,3,0,0,-1
3,7,3,0,1,-1
0,7,4,1,1,-1
0,7,5,1,0,-1
1,8,5,1,1,-1
1,9,5,0,1,-1
0,9,6,1,1,-1
1,10,6,1,0,-1
0,10,7,1,1,-1
2,10,6,1,0,-1
0,10,7,0,0,-1
0,10,8,0,1,-1
0,10,9,0,2,-1
3,9,9,1,3,-1
2,9,8,2,4,-1
0,9,9,1,4,-1
2,9,8,3,4,-1
0,9,9,5,4,-1
0,9,10,5,6,-1
3,8,10,5,5,-1
2,8,9,6,6,-1
1,9,9,7,6,-1
0,9,10,7,7,-1
1,10,10,8,7,-1
2,10,9,8,6,-1
0,10,10,8,8,-1
2,10,9,8,10,-1
2,10,8,8,9,-1
2,10,7,8,8,-1
3,9,7,8,7,-1
3,8,7,8,8,-1
1,9,7,9,7,-1001
1,9,7,9,7,-1001
