X,Y
4,8
5,8
4,8
8,4
8,5
9,5
8,5
7,5
7,4
2,3
3,3
3,4
2,4
2,5
1,5
2,5
3,5
2,5
2,4
1,4
0,4
3,8
2,8
4,4
4,5
4,4
4,5
4,4
5,4
5,5
6,5
5,5
5,6
4,6
5,6
6,6
6,7
7,7
6,8
7,8
7,9
8,9
0,6
7,3
0,5
