Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,2,0,-1
1,10,0,1,1,0,-1
1,11,0,1,1,1,-1
1,12,0,1,2,1,-1
1,13,0,1,4,1,-1
1,14,0,1,4,2,-1
0,14,1,1,6,2,-1
0,14,2,1,7,2,-1
0,14,3,1,7,3,-1
0,14,4,1,8,4,-1
0,14,5,0,9,4,-1
0,14,6,0,10,4,-1
0,14,7,0,11,4,-1
3,13,7,0,12,4,-1
0,13,8,0,13,4,-1
0,13,9,0,13,5,-1
3,12,9,1,14,5,-1
3,11,9,0,13,5,-1
0,11,10,0,14,5,-1
2,11,9,0,14,6,-1
3,10,9,0,14,7,-1
0,10,10,0,13,7,-1
0,10,11,1,13,8,-1
0,10,12,0,13,9,-1
3,9,12,1,12,9,-1
0,9,13,0,12,10,-1
0,9,14,0,11,10,-1
3,8,14,1,10,10,-1
3,7,14,1,9,11,999
3,7,14,1,9,11,999
