Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-590.5857069439589,0,22,0.013609886169433594,-1023.0
-908.4440628906249,1,4,0.0027141571044921875,-1005.0
-953.550625,2,2,0.0015270709991455078,-1003.0
-824.8023833194335,3,8,0.016874074935913086,-1009.0
670.6974923009166,4,15,0.009350061416625977,984.0
-953.550625,5,2,0.0016050338745117188,-1003.0
-930.7118593749999,6,3,0.002329111099243164,-1004.0
-953.550625,7,2,0.0015950202941894531,-1003.0
-731.4860000809261,8,13,0.008204936981201172,-1014.0
-865.5646372854002,9,6,0.003977060317993164,-1007.0
-953.550625,10,2,0.0015850067138671875,-1003.0
-930.7118593749999,11,3,0.0020601749420166016,-1004.0
-805.1823237364478,12,9,0.005480051040649414,-1010.0
-844.9255213532653,13,7,0.004160165786743164,-1008.0
-953.550625,14,2,0.0014832019805908203,-1003.0
-953.550625,15,2,0.001425027847290039,-1003.0
-886.7329613183592,16,5,0.0031321048736572266,-1006.0
-908.4440628906249,17,4,0.0027282238006591797,-1005.0
-824.8023833194335,18,8,0.004720926284790039,-1009.0
-865.5646372854002,19,6,0.0036759376525878906,-1007.0
-908.4440628906249,20,4,0.002663850784301758,-1005.0
-908.4440628906249,21,4,0.0024709701538085938,-1005.0
-767.4014465019607,22,11,0.010570049285888672,-1012.0
-865.5646372854002,23,6,0.011474847793579102,-1007.0
-805.1823237364478,24,9,0.005316019058227539,-1010.0
