Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,2,0,-1
1,10,0,1,4,0,-1
1,11,0,1,6,0,-1
1,12,0,1,7,0,-1
1,13,0,1,8,0,-1
1,14,0,1,9,0,-1
3,13,0,1,10,0,-1
1,14,0,1,11,1,-1
3,13,0,0,12,2,-1
1,14,0,0,11,2,-1
3,13,0,1,10,1,-1
3,12,0,1,11,0,-1
0,12,1,1,10,0,-1
0,12,2,1,11,0,-1
0,12,3,1,10,1,-1
1,13,3,1,12,1,-1
0,13,4,0,13,0,-1
1,14,4,0,14,0,-1
3,13,4,0,13,0,-1
3,14,6,0,14,0,-1
3,13,6,0,13,0,-1
3,12,6,1,12,0,-1
0,12,7,1,12,2,-1
1,13,7,1,12,3,-1
1,14,7,1,12,4,-1
0,14,8,1,12,5,-1
0,14,9,1,12,7,-1
2,14,8,1,14,7,-1
3,13,8,1,13,8,-101
3,13,8,1,13,8,-101
