Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,1,1,-1
2,6,0,1,0,-1
3,5,0,2,0,-1
3,4,0,2,1,-1
0,4,1,2,0,-1
0,4,2,1,0,-1
2,4,1,1,1,-1
1,5,1,1,0,-1
1,6,1,0,0,-1
3,5,1,1,0,-1
2,5,0,1,1,-1
0,5,1,0,1,-1
2,5,0,0,0,-1
3,4,0,1,0,-1
0,4,1,1,1,-1
1,5,1,2,1,-1
2,5,0,1,1,-1
3,4,0,0,1,-1
1,5,0,1,1,-1
0,5,1,1,0,-1
2,5,0,0,0,-1
1,6,0,0,1,-1
0,6,1,1,1,-1
2,6,0,0,1,-1
0,6,1,0,0,-1
3,5,1,0,1,-1
1,6,1,1,1,-1
3,5,1,0,1,-1
2,5,0,0,0,-1
3,4,0,0,1,-1
0,4,1,0,0,-1
1,5,1,1,0,-1
1,6,1,2,0,-1
2,6,0,2,1,-1
1,7,0,1,1,-1
1,8,0,2,1,-1
1,9,0,2,2,-1
0,9,1,3,2,-1
2,9,0,2,2,-1
0,9,1,3,2,-1
0,9,2,4,2,-1
1,10,2,3,2,-1
3,9,2,2,2,-1
0,9,3,3,2,-1
2,9,2,4,2,-1
3,8,2,4,1,-1
3,7,2,5,1,-1
0,7,3,6,1,-1
0,7,4,5,1,-1
1,8,4,5,0,-1
3,7,4,4,0,-1
3,6,4,4,1,-1
1,7,4,4,2,-1
1,8,4,4,1,-1
1,9,4,4,0,-1
2,9,3,5,0,-1
3,8,3,4,0,-1
3,7,3,4,1,-1
1,8,3,5,1,-1
0,8,4,5,0,-1
1,9,4,6,0,-1
3,8,4,6,1,-1
2,8,3,5,0,-1
0,8,4,6,0,-1
2,8,3,6,1,-1
0,8,4,5,1,-1
1,9,4,4,1,-1
0,9,5,4,0,-1
0,9,6,5,0,-1
1,10,6,5,1,-1
2,10,5,5,0,-1
0,10,6,7,0,-1
0,10,7,8,0,-1
2,10,6,8,2,-1
0,10,7,8,3,-1
3,9,7,8,4,-1
2,9,6,9,4,-1
2,9,5,9,5,-1001
2,9,5,9,5,-1001
