Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,0,0,-1
3,5,1,1,0,-1
1,6,1,0,0,-1
2,6,0,0,1,-1
1,7,0,1,1,-1
1,8,0,1,0,-1
0,8,1,0,0,-1
2,8,0,1,0,-1
0,8,1,2,0,-1
1,9,1,1,0,-1
2,9,0,2,0,-1
3,8,0,1,0,-1
3,7,0,1,1,-1
1,8,0,2,1,-1
0,8,1,2,2,-1
1,9,1,3,2,-1
2,9,0,4,2,-1
1,10,0,3,2,-1
0,10,1,4,2,-1
3,9,1,4,1,-1
0,9,2,5,1,-1
0,9,3,6,1,-1
1,10,3,6,0,-1
0,10,4,5,0,-1
0,10,5,6,0,-1
0,10,6,6,1,-1
0,10,7,4,1,-1
3,9,7,5,1,-1
3,8,7,6,1,-1
3,7,7,5,1,-1
2,7,6,6,1,-1
0,7,7,5,1,-1
0,7,8,6,1,-1
0,7,9,5,1,-1
2,7,8,6,1,-1
0,7,9,5,1,-1
3,6,9,5,0,-1
0,6,10,6,0,-1
3,5,10,6,1,999
3,5,10,6,1,999
