Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,1,0,-1
1,5,0,2,0,-1
1,6,0,3,0,-1
0,6,1,4,0,-1
0,6,2,5,0,-1
1,7,2,6,1,-1
1,8,2,6,1,-1
1,9,2,7,1,-1
2,9,1,7,0,-1
0,9,2,8,0,-1
0,9,3,9,0,-1
0,9,4,9,1,-1
0,9,5,9,2,-1
0,9,6,9,4,-1
0,9,7,9,6,-1
0,9,8,8,5,-1
3,8,8,8,7,-1
2,8,7,7,7,-1
2,8,6,7,6,-1
1,9,6,8,6,-1
1,10,6,7,5,-1
2,10,5,6,6,-1
2,10,4,8,6,-1
3,9,4,7,7,-1
2,9,3,7,5,-1
2,9,2,7,4,-1
3,8,2,7,3,-1
1,9,2,5,3,-1
2,9,1,6,3,-1
1,10,1,7,3,-1
2,10,0,8,2,-1
0,10,1,9,1,-1
2,10,0,9,0,-1
0,10,1,10,0,-1
2,10,0,9,1,-1
0,10,1,10,1,-1001
0,10,1,10,1,-1001
