Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,14,0
1,8,0,1,0,12,-1
1,9,0,1,0,10,-1
1,10,0,0,0,9,-1
1,11,0,0,1,10,-1
0,11,1,0,1,9,-1
0,11,2,0,1,8,-1
0,11,3,0,2,8,-1
0,11,4,0,2,7,-1
3,10,4,0,3,7,-1
0,10,5,0,3,6,-1
0,10,6,0,4,6,-1
0,10,7,0,4,5,-1
0,10,8,0,4,4,-1
0,10,9,0,5,4,-1
0,10,10,0,6,4,-1
0,10,11,0,7,4,-1
0,10,12,0,6,4,-1
3,9,12,0,7,4,-1
0,9,13,0,8,4,-1
0,9,14,0,8,5,-1
3,8,14,0,8,4,-1
1,9,14,1,9,4,-1
1,10,14,1,9,6,-1
3,9,14,1,9,8,-1
3,8,14,1,9,9,-1
1,9,14,1,10,9,-1
3,8,14,1,11,10,-1
1,9,14,1,11,12,-1
3,8,14,1,12,13,-1
2,8,13,1,10,13,-1
0,8,14,1,9,13,-1
3,7,14,1,7,13,999
3,7,14,1,7,13,999
