Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,14,0
0,7,1,1,2,13,-1
0,7,2,1,1,13,-1
2,7,1,1,1,12,-1
0,7,2,1,2,11,-1
1,8,2,1,2,10,-1
3,7,2,1,2,9,-1
1,8,2,1,2,8,-1
1,9,2,1,3,7,-1
1,10,2,1,4,7,-1
2,10,1,1,4,6,-1
1,11,1,1,5,5,-1
2,11,0,1,4,6,-1
1,12,0,0,5,7,-1
3,11,0,0,5,8,-1
0,11,1,0,5,7,-1
1,12,1,1,5,6,-1
2,12,0,1,5,5,-1
1,13,0,1,6,5,-1
1,14,0,1,7,4,-1
3,13,0,1,8,3,-1
1,14,0,1,9,4,-1
3,13,0,1,9,3,-1
1,14,0,1,10,3,-1
0,14,1,1,11,4,-1
2,14,0,1,11,3,-1
3,13,0,1,10,2,-1
1,14,0,1,11,3,-1
0,14,1,1,12,3,-1
2,14,0,1,13,3,-1
3,13,0,1,13,2,-1
3,12,0,1,13,1,-1
3,11,0,1,11,1,-1
1,12,0,1,12,1,-1
1,13,0,1,12,2,-1
1,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,14,1,-1
0,14,3,1,14,0,-1
0,14,4,1,14,1,-1
3,13,4,1,14,3,-1
3,12,4,1,13,2,-1
0,12,5,1,13,3,-1
0,12,6,1,13,4,-1
0,12,7,1,14,4,-1
2,12,6,1,14,3,-1
3,11,6,1,14,4,-1
0,11,7,1,13,4,-1
3,10,7,1,12,5,-1
0,10,8,1,12,6,-1
0,10,9,1,12,7,-1
3,9,9,1,13,6,-1
0,9,10,1,11,6,-1
0,9,11,1,12,7,-1
0,9,12,1,12,8,-1
3,8,12,1,11,8,-1
0,8,13,1,11,9,-1
3,7,13,0,9,9,-1
0,7,14,1,8,12,999
0,7,14,1,8,12,999
