Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,13,0
1,8,0,0,13,13,-1
0,8,1,0,12,13,-1
3,7,1,0,12,12,-1
3,6,1,0,12,10,-1
3,5,1,1,11,10,-1
3,4,1,0,10,10,-1
3,3,1,0,10,9,-1
0,3,2,0,10,8,-1
0,3,3,0,9,8,-1
2,3,2,0,9,7,-1
2,3,1,0,9,6,-1
0,3,2,0,8,6,-1
2,3,1,0,8,5,-1
3,2,1,0,8,4,-1
0,2,2,0,7,4,-1
1,3,2,0,7,3,-1
3,2,2,0,6,3,-1
0,2,3,0,6,2,-1
0,2,4,0,6,1,-1
2,2,3,0,5,1,-1
0,2,4,1,4,1,-1
0,2,5,1,3,1,-1
1,3,5,0,3,3,-1
1,4,5,0,2,3,-1
0,4,6,1,2,4,-1
1,5,6,1,2,5,-1
1,6,6,1,4,5,-1
1,7,6,1,5,5,-1
0,7,7,1,6,6,-1
1,8,7,1,7,6,-1
0,8,8,1,7,7,-1
1,9,8,1,9,7,-1
1,10,8,1,8,7,-1
0,10,9,1,9,7,-1
0,10,10,1,9,8,-1
0,10,11,1,10,9,-1
0,10,12,1,10,11,-1
3,9,12,1,9,12,-101
3,9,12,1,9,12,-101
