Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,14,0
3,6,0,0,9,14,-1
3,5,0,0,9,13,-1
3,4,0,0,9,12,-1
3,3,0,0,9,13,-1
3,2,0,0,8,13,-1
0,2,1,0,9,13,-1
3,1,1,0,9,14,-1
0,1,2,0,9,13,-1
3,0,2,0,9,12,-1
0,0,3,0,10,12,-1
2,0,2,0,10,11,-1
0,0,3,0,11,11,-1
0,0,4,0,11,10,-1
2,0,3,0,10,10,-1
0,0,4,0,9,10,-1
0,0,5,0,10,10,-1
1,1,5,0,10,9,-1
3,0,5,0,10,10,-1
2,0,4,0,10,9,-1
0,0,5,0,10,10,-1
2,0,4,0,9,10,-1
0,0,5,0,10,10,-1
2,0,4,0,10,9,-1
2,0,3,0,10,8,-1
0,0,4,0,10,9,-1
0,0,5,0,11,9,-1
2,0,4,0,10,9,-1
0,0,5,0,10,10,-1
0,0,6,0,10,9,-1
2,0,5,0,10,8,-1
0,0,6,0,10,9,-1
2,0,5,0,10,8,-1
0,0,6,0,9,8,-1
2,0,5,0,8,8,-1
2,0,4,0,8,7,-1
2,0,3,0,8,8,-1
0,0,4,0,8,7,-1
0,0,5,0,8,8,-1
0,0,6,0,9,8,-1
2,0,5,0,10,8,-1
0,0,6,0,9,8,-1
0,0,7,1,8,8,-1
1,1,7,1,7,8,-1
0,1,8,1,6,8,-1
0,1,9,0,4,8,-1
0,1,10,0,2,8,-1
1,2,10,1,1,9,-1
0,2,11,1,2,10,-1
1,3,11,1,2,11,-1
0,3,12,1,3,12,-101
0,3,12,1,3,12,-101
