Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,1,-1
0,5,2,2,1,-1
0,5,3,3,1,-1
0,5,4,4,1,-1
0,5,5,5,1,-1
3,4,5,4,1,-1
0,4,6,4,0,-1
3,3,6,5,0,-1
3,2,6,5,1,-1
3,1,6,4,1,-1
2,1,5,5,1,-1
1,2,5,4,1,-1
2,2,4,5,1,-1
0,2,5,4,1,-1
3,1,5,5,1,-1
0,1,6,4,1,-1
1,2,6,5,1,-1
1,3,6,5,0,-1
3,2,6,4,0,-1
3,1,6,5,0,-1
0,1,7,5,1,-1
3,0,7,4,1,-1
0,0,8,5,1,-1
1,1,8,4,1,-1
1,2,8,5,1,-1
3,1,8,4,1,-1
3,0,8,5,1,-1
1,1,8,4,1,-1
1,2,8,4,0,-1
0,2,9,5,0,-1
0,2,10,5,1,-1
3,1,10,4,1,-1
1,2,10,5,1,-1
2,2,9,4,1,-1
0,2,10,5,1,-1
1,3,10,4,1,-1
1,4,10,5,1,-1
1,5,10,4,1,999
1,5,10,4,1,999
