Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,14,0
3,6,0,0,13,13,-1
3,5,0,0,13,14,-1
0,5,1,0,13,13,-1
3,4,1,0,14,13,-1
0,4,2,0,14,12,-1
0,4,3,0,14,11,-1
1,5,3,0,13,11,-1
2,5,2,0,13,12,-1
2,5,1,0,14,12,-1
3,4,1,0,14,11,-1
3,3,1,0,14,10,-1
2,3,0,0,14,9,-1
0,3,1,0,14,8,-1
2,3,0,0,14,9,-1
0,3,1,0,14,8,-1
1,4,1,0,14,7,-1
3,3,1,1,14,6,-1
0,3,2,0,14,7,-1
0,3,3,0,14,8,-1
0,3,4,0,13,8,-1
1,4,4,0,13,7,-1
0,4,5,0,12,7,-1
0,4,6,0,12,8,-1
0,4,7,0,11,8,-1
0,4,8,0,10,8,-1
1,5,8,0,10,7,-1
0,5,9,0,11,7,-1
1,6,9,0,12,7,-1
0,6,10,0,12,8,-1
2,6,9,0,12,7,-1
0,6,10,0,12,8,-1
1,7,10,0,13,8,-1
0,7,11,1,12,8,-1
0,7,12,1,11,8,-1
1,8,12,1,12,8,-1
3,7,12,1,11,8,-1
0,7,13,1,11,9,-1
0,7,14,1,10,10,999
0,7,14,1,10,10,999
