Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,14,0
0,7,1,0,14,14,-1
2,7,0,0,14,13,-1
0,7,1,0,14,14,-1
3,6,1,0,13,14,-1
3,5,1,0,12,14,-1
2,5,0,0,12,13,-1
3,4,0,0,12,12,-1
3,3,0,0,11,12,-1
1,4,0,0,12,12,-1
3,3,0,0,12,11,-1
0,3,1,0,11,11,-1
2,3,0,0,11,10,-1
1,4,0,0,11,9,-1
0,4,1,0,11,10,-1
2,4,0,0,10,10,-1
3,3,0,0,10,9,-1
0,3,1,0,11,9,-1
2,3,0,0,10,9,-1
3,2,0,0,10,8,-1
1,3,0,0,10,9,-1
1,4,0,0,10,8,-1
3,3,0,0,10,9,-1
1,4,0,0,11,9,-1
3,3,0,0,10,9,-1
0,3,1,0,11,9,-1
1,4,1,0,10,9,-1
2,4,0,0,11,9,-1
3,3,0,0,11,8,-1
1,4,0,0,11,7,-1
0,4,1,0,10,7,-1
1,5,1,0,9,7,-1
2,5,0,0,9,6,-1
0,5,1,0,9,7,-1
3,4,1,0,10,7,-1
3,3,1,0,11,7,-1
2,3,0,0,11,6,-1
0,3,1,0,11,7,-1
1,4,1,0,12,7,-1
2,4,0,1,12,6,-1
3,3,0,0,12,7,-1
0,3,1,0,12,6,-1
0,3,2,0,13,6,-1
0,3,3,0,12,6,-1
0,3,4,0,13,6,-1
0,3,5,0,13,5,-1
0,3,6,0,13,4,-1
0,3,7,0,14,4,-1
0,3,8,0,13,4,-1
1,4,8,0,14,4,-1
0,4,9,0,13,4,-1
1,5,9,0,14,4,-1
0,5,10,0,13,4,-1
0,5,11,0,13,5,-1
0,5,12,0,13,6,-1
1,6,12,0,13,5,-1
0,6,13,1,13,6,-1
3,5,13,0,11,6,-1
1,6,13,0,11,5,-1
1,7,13,1,12,5,-1
0,7,14,1,12,6,999
0,7,14,1,12,6,999
