Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,6,0
1,8,0,0,7,7,-1
0,8,1,0,8,7,-1
1,9,1,0,8,8,-1
1,10,1,0,8,7,-1
1,11,1,0,7,7,-1
3,10,1,0,7,6,-1
3,9,1,1,7,5,-1
3,8,1,0,8,4,-1
3,7,1,0,9,3,-1
3,6,1,0,8,3,-1
0,6,2,0,9,3,-1
0,6,3,0,9,2,-1
3,5,3,0,9,1,-1
1,6,3,0,8,1,-1
3,5,3,1,8,0,-1
0,5,4,1,7,1,-1
0,5,5,1,6,2,-1
0,5,6,1,6,3,-1
1,6,6,1,5,4,-1
1,7,6,0,5,5,-1
0,7,7,1,6,6,-1
1,8,7,1,7,6,-1
0,8,8,1,7,7,-1
0,8,9,1,8,8,-1
0,8,10,1,8,9,-1
0,8,11,1,8,10,-1
3,7,11,1,7,11,-101
3,7,11,1,7,11,-101
