X,Y
7,0
7,1
8,1
7,1
7,0
7,4
6,4
1,9
2,9
3,9
3,8
2,8
2,9
2,10
7,5
6,5
6,6
6,7
6,6
5,6
5,7
4,7
4,8
4,7
8,7
9,7
10,7
9,7
9,8
