X,Y
7,8
6,8
5,8
6,8
5,8
5,7
4,7
3,7
2,7
2,8
1,8
0,8
0,7
1,7
2,7
2,8
1,8
1,9
3,4
3,3
2,3
8,5
8,6
7,9
8,9
