Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,5,0
0,7,1,0,1,4,-1
0,7,2,0,0,4,-1
0,7,3,0,1,4,-1
3,6,3,0,0,4,-1
2,6,2,0,1,4,-1
0,6,3,0,2,4,-1
1,7,3,0,3,4,-1
2,7,2,0,3,5,-1
1,8,2,0,4,5,-1
0,8,3,1,4,6,-1
0,8,4,0,5,6,-1
1,9,4,0,5,5,-1
0,9,5,0,6,5,-1
0,9,6,0,6,6,-1
0,9,7,0,6,5,-1
1,10,7,0,6,6,-1
3,9,7,0,6,7,-1
0,9,8,0,6,6,-1
0,9,9,0,6,5,-1
0,9,10,0,5,5,-1
0,9,11,0,6,6,-1
0,9,12,1,6,7,-1
0,9,13,1,6,8,-1
0,9,14,1,6,9,-1
2,9,13,1,6,10,-1
3,8,13,1,5,11,-1
0,8,14,1,6,12,-1
3,7,14,1,6,13,999
3,7,14,1,6,13,999
