Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,1,1,-1
1,7,1,1,0,-1
1,8,1,0,0,-1
2,8,0,0,1,-1
3,7,0,0,2,-1
1,8,0,0,1,-1
1,9,0,0,0,-1
1,10,0,1,0,-1
3,9,0,0,0,-1
3,8,0,0,1,-1
1,9,0,0,2,-1
3,8,0,0,1,-1
3,7,0,0,0,-1
0,7,1,1,0,-1
0,7,2,1,1,-1
3,6,2,0,1,-1
2,6,1,0,0,-1
1,7,1,0,1,-1
1,8,1,0,2,-1
1,9,1,0,1,-1
0,9,2,0,2,-1
1,10,2,0,1,-1
0,10,3,1,1,-1
0,10,4,1,0,-1
3,9,4,0,0,-1
3,8,4,1,0,-1
1,9,4,1,1,-1
1,10,4,0,1,-1
3,9,4,0,2,-1
1,10,4,0,3,-1
3,9,4,0,2,-1
1,10,4,0,3,-1
3,9,4,0,2,-1
0,9,5,0,1,-1
1,10,5,0,0,-1
3,9,5,1,0,-1
0,9,6,1,1,-1
3,8,6,0,1,-1
0,8,7,1,1,-1
1,9,7,1,0,-1
3,8,7,1,1,-1
1,9,7,1,0,-1
3,8,7,0,0,-1
3,7,7,1,0,-1
3,6,7,1,1,-1
3,5,7,1,0,-1
0,5,8,0,0,-1
0,5,9,0,1,-1
0,5,10,0,0,999
0,5,10,0,0,999
