Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,3,0
0,7,1,0,3,3,-1
2,7,0,0,4,3,-1
0,7,1,1,5,3,-1
1,8,1,0,4,2,-1
1,9,1,1,4,3,-1
1,10,1,0,4,2,-1
1,11,1,0,4,3,-1
0,11,2,0,5,3,-1
0,11,3,0,6,3,-1
0,11,4,0,7,3,-1
0,11,5,0,7,2,-1
0,11,6,0,8,2,-1
0,11,7,0,8,1,-1
3,10,7,0,9,1,-1
0,10,8,0,8,1,-1
0,10,9,0,9,1,-1
0,10,10,0,8,1,-1
2,10,9,0,9,1,-1
0,10,10,0,10,1,-1
1,11,10,0,11,1,-1
1,12,10,0,10,1,-1
3,11,10,0,11,1,-1
3,10,10,1,11,3,-1
0,10,11,1,11,4,-1
3,9,11,0,11,5,-1
3,8,11,0,11,6,-1
2,8,10,0,11,7,-1
0,8,11,0,10,7,-1
3,7,11,0,10,8,-1
0,7,12,0,10,9,-1
3,6,12,1,10,10,-1
1,7,12,1,10,11,-1
0,7,13,1,9,11,-1
3,6,13,1,7,11,-1
1,7,13,1,7,13,-101
1,7,13,1,7,13,-101
