Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
0,5,2,0,0,-1
2,5,1,1,0,-1
0,5,2,1,1,-1
2,5,1,0,1,-1
0,5,2,0,0,-1
2,5,1,1,0,-1
3,4,1,2,0,-1
2,4,0,1,0,-1
1,5,0,0,0,-1
1,6,0,0,1,-1
3,5,0,1,1,-1
1,6,0,1,2,-1
3,5,0,1,1,-1
1,6,0,1,0,-1
3,5,0,2,0,-1
3,4,0,1,0,-1
1,5,0,0,0,-1
3,4,0,0,1,-1
1,5,0,1,1,-1
3,4,0,1,2,-1
0,4,1,1,1,-1
1,5,1,0,1,-1
1,6,1,0,0,-1
1,7,1,0,1,-1
3,6,1,1,1,-1
1,7,1,1,0,-1
0,7,2,1,1,-1
2,7,1,0,1,-1
0,7,2,0,0,-1
1,8,2,0,1,-1
0,8,3,1,1,-1
0,8,4,1,0,-1
0,8,5,2,0,-1
1,9,5,1,0,-1
3,8,5,0,0,-1
2,8,4,0,1,-1
0,8,5,1,1,-1
0,8,6,0,1,-1
1,9,6,1,1,-1
3,8,6,1,2,-1
0,8,7,1,1,-1
3,7,7,1,2,-1
1,8,7,0,2,-1
1,9,7,0,1,-1
2,9,6,1,1,-1
3,8,6,0,1,-1
0,8,7,1,1,-1
1,9,7,1,0,-1
0,9,8,0,0,-1
0,9,9,0,1,-1
3,8,9,1,1,-1
3,7,9,1,2,-1
3,6,9,1,3,-1
3,5,9,1,2,-1
0,5,10,1,3,999
0,5,10,1,3,999
