Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,0,1,-1
1,5,0,1,1,-1
3,4,0,1,2,-1
0,4,1,1,3,-1
2,4,0,0,3,-1
1,5,0,0,2,-1
1,6,0,0,3,-1
1,7,0,1,3,-1
1,8,0,1,4,-1
0,8,1,1,5,-1
1,9,1,2,5,-1
0,9,2,2,4,-1
1,10,2,1,4,-1
0,10,3,1,3,-1
0,10,4,1,4,-1
0,10,5,2,4,-1
0,10,6,2,5,-1
2,10,5,1,5,-1
3,9,5,1,4,-1
3,8,5,1,3,-1
1,9,5,1,4,-1
0,9,6,1,5,-1
3,8,6,0,5,-1
1,9,6,0,4,-1
0,9,7,1,4,-1
0,9,8,1,3,-1
1,10,8,0,3,-1
0,10,9,0,2,-1
0,10,10,0,3,-1
3,9,10,0,2,-1
3,8,10,0,3,-1
3,7,10,0,4,-1
3,6,10,0,3,-1
1,7,10,0,4,-1
3,6,10,0,3,-1
3,5,10,0,4,999
3,5,10,0,4,999
