Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,0,0,-1
3,5,1,0,1,-1
3,4,1,0,0,-1
1,5,1,1,0,-1
1,6,1,1,1,-1
2,6,0,0,1,-1
0,6,1,1,1,-1
2,6,0,0,1,-1
0,6,1,0,0,-1
3,5,1,1,0,-1
2,5,0,0,0,-1
3,4,0,0,1,-1
1,5,0,1,1,-1
1,6,0,1,2,-1
0,6,1,0,2,-1
1,7,1,1,2,-1
0,7,2,1,1,-1
1,8,2,1,0,-1
0,8,3,0,0,-1
1,9,3,1,0,-1
1,10,3,2,0,-1
3,9,3,1,0,-1
2,9,2,2,0,-1
3,8,2,1,0,-1
0,8,3,0,0,-1
2,8,2,0,1,-1
3,7,2,0,2,-1
1,8,2,0,1,-1
0,8,3,0,0,-1
0,8,4,1,0,-1
0,8,5,0,0,-1
0,8,6,0,1,-1
1,9,6,0,2,-1
1,10,6,0,1,-1
0,10,7,0,2,-1
0,10,8,1,2,-1
3,9,8,1,1,-1
0,9,9,0,1,-1
0,9,10,0,2,-1
3,8,10,0,1,-1
2,8,9,0,2,-1
3,7,9,1,2,-1
3,6,9,1,3,-1
3,5,9,0,3,-1
1,6,9,1,3,-1
3,5,9,0,3,-1
0,5,10,1,3,999
0,5,10,1,3,999
