X,Y
4,3
4,4
5,4
5,5
4,5
3,5
3,6
4,6
3,6
3,5
2,5
2,6
2,7
1,7
0,7
0,6
1,6
1,5
1,4
2,4
2,3
3,3
3,2
4,2
5,2
6,2
1,9
1,10
2,10
2,9
2,8
2,9
3,9
3,10
2,10
2,9
2,10
7,4
