Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,3,0
1,8,0,0,2,4,-1
1,9,0,0,2,4,-1
1,10,0,0,2,4,-1
3,9,0,0,2,4,-1
3,8,0,0,2,4,-1
0,8,1,0,2,4,-1
0,8,2,0,2,4,-1
2,8,1,0,2,4,-1
0,8,2,0,2,4,-1
3,7,2,0,2,4,-1
2,7,1,0,2,4,-1
1,8,1,0,2,4,-1
2,8,0,0,2,4,-1
3,7,0,0,2,4,-1
0,7,1,0,2,4,-1
1,8,1,0,2,4,-1
0,8,2,0,2,4,-1
3,7,2,0,2,4,-1
1,8,2,0,2,4,-1
2,8,1,0,2,4,-1
1,9,1,0,2,4,-1
1,10,1,0,2,4,-1
0,10,2,0,2,4,-1
2,10,1,0,2,4,-1
0,10,2,0,2,4,-1
1,11,2,0,2,4,-1
3,10,2,0,2,4,-1
1,11,2,0,2,4,-1
0,11,3,0,2,4,-1
3,10,3,0,2,4,-1
1,11,3,0,2,4,-1
1,12,3,0,2,4,-1
3,11,3,0,2,4,-1
3,10,3,0,2,4,-1
2,10,2,0,2,4,-1
3,9,2,0,2,4,-1
0,9,3,0,2,4,-1
2,9,2,0,2,4,-1
1,10,2,0,2,4,-1
3,9,2,0,2,4,-1
3,8,2,0,2,4,-1
2,8,1,0,2,4,-1
3,7,1,0,2,4,-1
0,7,2,0,2,4,-1
2,7,1,0,2,4,-1
0,7,2,0,2,4,-1
1,8,2,0,2,4,-1
3,7,2,0,2,4,-1
2,7,1,0,2,4,-1
2,7,0,0,2,4,-1
3,6,0,0,2,4,-1
0,6,1,0,2,4,-1
1,7,1,0,2,4,-1
3,6,1,0,2,4,-1
1,7,1,0,2,4,-1
1,8,1,0,2,4,-1
2,8,0,0,2,4,-1
0,8,1,0,2,4,-1
0,8,2,0,2,4,-1
2,8,1,0,2,4,-1
0,8,2,0,2,4,-1
3,7,2,0,2,4,-1
1,8,2,0,2,4,-1
3,7,2,0,2,4,-1
2,7,1,0,2,4,-1
0,7,2,0,2,4,-1
3,6,2,0,2,4,-1
1,7,2,0,2,4,-1
3,6,2,0,2,4,-1
1,7,2,0,2,4,-1
3,6,2,0,2,4,-1
2,6,1,0,2,4,-1
1,7,1,0,2,4,-1
3,6,1,0,2,4,-1
2,6,0,0,2,4,-1
1,7,0,0,2,4,-1
3,6,0,0,2,4,-1
0,6,1,0,2,4,-1
0,6,2,0,2,4,-1
2,6,1,0,2,4,-1
0,6,2,0,2,4,-1
1,7,2,0,2,4,-1
2,7,1,0,2,4,-1
0,7,2,0,2,4,-1
2,7,1,0,2,4,-1
3,6,1,0,2,4,-1
2,6,0,0,2,4,-1
1,7,0,0,2,4,-1
3,6,0,0,2,4,-1
0,6,1,0,2,4,-1
1,7,1,0,2,4,-1
2,7,0,0,2,4,-1
1,8,0,0,2,4,-1
0,8,1,0,2,4,-1
1,9,1,0,2,4,-1
0,9,2,0,2,4,-1
3,8,2,0,2,4,-1
0,8,3,0,2,4,-1
1,9,3,0,2,4,-1
3,8,3,0,2,4,-1
2,8,2,0,2,4,-1
3,7,2,0,2,4,-1
3,6,2,0,2,4,-1
2,6,1,0,2,4,-1
0,6,2,0,2,4,-1
2,6,1,0,2,4,-1
0,6,2,0,2,4,-1
2,6,1,0,2,4,-1
0,6,2,0,2,4,-1
2,6,1,0,2,4,-1
0,6,2,0,2,4,-1
1,7,2,0,2,4,-1
