Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.04501700401306152,-1003.0
-908.4440628906249,1,4,0.002460956573486328,-1005.0
-805.1823237364478,2,9,0.004966020584106445,-1010.0
-865.5646372854002,3,6,0.02741408348083496,-1007.0
-930.7118593749999,4,3,0.0018830299377441406,-1004.0
-805.1823237364478,5,9,0.0050089359283447266,-1010.0
-908.4440628906249,6,4,0.009382963180541992,-1005.0
-886.7329613183592,7,5,0.0036039352416992188,-1006.0
-908.4440628906249,8,4,0.002360105514526367,-1005.0
-824.8023833194335,9,8,0.0045239925384521484,-1009.0
-824.8023833194335,10,8,0.004435062408447266,-1009.0
-824.8023833194335,11,8,0.00458216667175293,-1009.0
-930.7118593749999,12,3,0.0019559860229492188,-1004.0
-886.7329613183592,13,5,0.002933979034423828,-1006.0
-930.7118593749999,14,3,0.0019099712371826172,-1004.0
-844.9255213532653,15,7,0.004044055938720703,-1008.0
-844.9255213532653,16,7,0.00421595573425293,-1008.0
-908.4440628906249,17,4,0.002368927001953125,-1005.0
-805.1823237364478,18,9,0.00533294677734375,-1010.0
-953.550625,19,2,0.0014281272888183594,-1003.0
-953.550625,20,2,0.0014929771423339844,-1003.0
-805.1823237364478,21,9,0.023460865020751953,-1010.0
-844.9255213532653,22,7,0.004606008529663086,-1008.0
-865.5646372854002,23,6,0.003763914108276367,-1007.0
-908.4440628906249,24,4,0.002576112747192383,-1005.0
