-8.946815165742487,0,9,3813.8169209957123,-10.0
-10.48006616693395,1,11,3851.394138097763,-12.0
-10.48006616693395,2,11,3616.866327047348,-12.0
-11.2180645127606,3,12,3850.6383090019226,-13.0
-11.2180645127606,4,12,3884.858451128006,-13.0
-11.2180645127606,5,12,3819.0200850963593,-13.0
-11.2180645127606,6,12,3877.8079159259796,-13.0
-11.2180645127606,7,12,3835.2168350219727,-13.0
-11.2180645127606,8,12,3883.6733269691467,-13.0
-10.48006616693395,9,11,3643.414770126343,-12.0
-11.2180645127606,10,12,3881.709755897522,-13.0
-11.2180645127606,11,12,3848.6471889019012,-13.0
-11.2180645127606,12,12,3786.950288772583,-13.0
-11.2180645127606,13,12,3866.403111934662,-13.0
