Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-786.0527656430365,0,10,20.664145946502686,-1011.0
-767.4014465019607,1,11,20.148468017578125,-1012.0
670.6974923009166,2,15,31.122925996780396,984.0
602.2487176898924,3,19,34.00738883018494,980.0
-525.1186952135492,4,27,47.42462611198425,-1028.0
635.6068036185586,5,17,37.84251880645752,982.0
-767.4014465019607,6,11,23.315722942352295,-1012.0
141.10649713226005,7,69,201.51313996315002,930.0
-634.0337032723642,8,19,37.69449591636658,-1020.0
-697.3438788269304,9,15,25.788444995880127,-1016.0
670.6974923009166,10,15,29.390487909317017,984.0
746.4413141680927,11,11,20.08270287513733,988.0
746.4413141680927,12,11,21.071004152297974,988.0
670.6974923009166,13,15,29.73095393180847,984.0
-680.9102818562571,14,16,35.25107717514038,-1017.0
602.2487176898924,15,19,42.22582793235779,980.0
635.6068036185586,16,17,40.674885988235474,982.0
-886.7329613183592,17,5,9.23183798789978,-1006.0
670.6974923009166,18,15,29.875133991241455,984.0
-749.2164103394115,19,12,30.805816888809204,-1013.0
746.4413141680927,20,11,20.21078085899353,988.0
635.6068036185586,21,17,37.885392904281616,982.0
635.6068036185586,22,17,41.06987500190735,982.0
670.6974923009166,23,15,26.572329998016357,984.0
-697.3438788269304,24,15,32.22255778312683,-1016.0
