Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,0,-1
0,6,1,0,0,-1
0,6,2,1,0,-1
0,6,3,3,0,-1
0,6,4,3,1,-1
0,6,5,5,1,-1
1,7,5,5,3,-1
1,8,5,6,3,-1
1,9,5,6,4,-1
2,9,4,6,3,-1
2,9,3,6,4,-1
2,9,2,6,5,-1
2,9,1,7,5,-1
2,9,0,7,6,-1
1,10,0,7,5,-1
3,9,0,6,5,-1
0,9,1,7,5,-1
2,9,0,6,5,-1
1,10,0,7,5,-1
0,10,1,7,6,-1
2,10,0,7,5,-1
0,10,1,6,5,-1
2,10,0,7,5,-1
3,9,0,6,5,-1
0,9,1,5,5,-1
0,9,2,5,6,-1
0,9,3,6,6,-1
2,9,2,6,5,-1
2,9,1,7,5,-1
2,9,0,6,5,-1
1,10,0,7,5,-1
3,9,0,6,5,-1
1,10,0,7,5,-1
0,10,1,6,5,-1
0,10,2,6,4,-1
0,10,3,6,5,-1
2,10,2,7,5,-1
2,10,1,6,5,-1
3,9,1,7,5,-1
2,9,0,6,5,-1
0,9,1,7,5,-1
2,9,0,8,5,-1
1,10,0,7,5,-1
3,9,0,6,5,-1
1,10,0,7,5,-1
0,10,1,6,5,-1
2,10,0,7,5,-1
3,9,0,6,5,-1
0,9,1,7,5,-1
2,9,0,6,5,-1
0,9,1,7,5,-1
1,10,1,6,5,-1
3,9,1,7,5,-1
0,9,2,6,5,-1
1,10,2,7,5,-1
2,10,1,6,5,-1
2,10,0,7,5,-1
3,9,0,8,5,-1
1,10,0,7,5,-1
0,10,1,6,5,-1
0,10,2,7,5,-1
2,10,1,6,5,-1
3,9,1,7,5,-1
2,9,0,8,5,-1
1,10,0,7,5,-1
3,9,0,6,5,-1
1,10,0,7,5,-1
3,9,0,6,5,-1
1,10,0,7,5,-1
0,10,1,6,5,-1
2,10,0,7,5,-1
3,9,0,6,5,-1
1,10,0,7,5,-1
0,10,1,6,5,-1
2,10,0,7,5,-1
0,10,1,6,5,-1
2,10,0,7,5,-1
3,9,0,6,5,-1
0,9,1,7,5,-1
1,10,1,8,5,-1
2,10,0,9,5,-1
0,10,1,9,4,-1
2,10,0,9,3,-1
3,9,0,9,1,-1
0,9,1,9,0,-1
2,9,0,10,0,-1
0,9,1,9,0,-1
0,9,2,10,1,-1
3,8,2,10,0,-1
3,7,2,9,0,-1
3,6,2,9,1,-1
0,6,3,9,2,-1
0,6,4,8,2,-1
0,6,5,7,2,-1
0,6,6,6,2,-1
0,6,7,6,3,-1
0,6,8,6,5,-1
3,5,8,6,7,-1
0,5,9,6,8,-1
0,5,10,6,9,999
0,5,10,6,9,999
