Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,1,1,-1
1,8,0,2,1,-1
1,9,0,3,1,-1
3,8,0,5,1,-1
1,9,0,4,1,-1
1,10,0,4,2,-1
3,9,0,5,2,-1
1,10,0,6,2,-1
3,9,0,6,1,-1
0,9,1,6,0,-1
0,9,2,7,0,-1
0,9,3,8,0,-1
0,9,4,7,0,-1
0,9,5,8,0,-1
3,8,5,7,0,-1
0,8,6,8,0,-1
0,8,7,9,0,-1
2,8,6,8,0,-1
2,8,5,7,0,-1
1,9,5,8,0,-1
3,8,5,7,0,-1
0,8,6,8,0,-1
0,8,7,7,0,-1
2,8,6,8,0,-1
1,9,6,7,0,-1
1,10,6,8,0,-1
0,10,7,7,0,-1
0,10,8,8,0,-1
3,9,8,7,0,-1
0,9,9,6,0,-1
3,8,9,6,1,-1
0,8,10,6,0,-1
3,7,10,6,1,-1
3,6,10,6,0,-1
3,5,10,7,0,999
3,5,10,7,0,999
