Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,3,0,-1
1,8,0,4,0,-1
1,9,0,5,0,-1
0,9,1,6,0,-1
0,9,2,7,0,-1
3,8,2,6,0,-1
1,9,2,7,0,-1
3,8,2,8,0,-1
3,7,2,9,0,-1
3,6,2,8,0,-1
1,7,2,9,0,-1
3,6,2,8,0,-1
2,6,1,9,0,-1
0,6,2,8,0,-1
3,5,2,9,0,-1
3,4,2,10,0,-1
2,4,1,9,0,-1
0,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,9,1,-1
2,4,1,9,0,-1
0,4,2,8,0,-1
1,5,2,9,0,-1
1,6,2,9,1,-1
3,5,2,9,2,-1
2,5,1,9,1,-1
3,4,1,9,0,-1
0,4,2,8,0,-1
1,5,2,9,0,-1
1,6,2,8,0,-1
3,5,2,9,0,-1
1,6,2,9,1,-1
3,5,2,10,1,-1
3,4,2,10,0,-1
2,4,1,9,0,-1
0,4,2,8,0,-1
1,5,2,9,0,-1
1,6,2,8,0,-1
2,6,1,9,0,-1
3,5,1,8,0,-1
1,6,1,9,0,-1
3,5,1,8,0,-1
1,6,1,9,0,-1
0,6,2,8,0,-1
3,5,2,9,0,-1
1,6,2,8,0,-1
3,5,2,9,0,-1
1,6,2,8,0,-1
3,5,2,9,0,-1
1,6,2,8,0,-1
2,6,1,9,0,-1
0,6,2,8,0,-1
1,7,2,9,0,-1
0,7,3,10,0,-1
2,7,2,9,0,-1
3,6,2,8,0,-1
3,5,2,9,0,-1
2,5,1,8,0,-1
0,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,9,1,-1
1,5,2,9,2,-1
2,5,1,9,1,-1
2,5,0,9,0,-1
0,5,1,8,0,-1
1,6,1,9,0,-1
3,5,1,8,0,-1
1,6,1,9,0,-1
3,5,1,8,0,-1
1,6,1,9,0,-1
0,6,2,8,0,-1
3,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
2,5,1,8,0,-1
0,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
2,5,1,8,0,-1
1,6,1,7,0,-1
0,6,2,8,0,-1
2,6,1,9,0,-1
0,6,2,8,0,-1
3,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
2,5,1,8,0,-1
0,5,2,9,0,-1
3,4,2,8,0,-1
1,5,2,9,0,-1
1,6,2,8,0,-1
2,6,1,9,0,-1
0,6,2,8,0,-1
2,6,1,9,0,-1
0,6,2,8,0,-1
1,7,2,9,0,-1
0,7,3,8,0,-1
1,8,3,7,0,-1
3,7,3,8,0,-1
2,7,2,9,0,-1
3,6,2,8,0,-1
1,7,2,9,0,-1
3,6,2,8,0,-1
3,5,2,9,0,-1
2,5,1,8,0,-1
0,5,2,9,0,-1
2,5,1,9,1,-1
1,6,1,9,0,-1
0,6,2,10,0,-1
3,5,2,9,0,-1
1,6,2,8,0,-1
1,7,2,9,0,-1
0,7,3,8,0,-1
1,8,3,9,0,-1
3,7,3,8,0,-1
1,8,3,9,0,-1
3,7,3,9,1,-1
2,7,2,8,2,-1
3,6,2,7,2,-1
1,7,2,7,3,-1
0,7,3,6,2,-1
1,8,3,8,2,-1
2,8,2,7,2,-1
3,7,2,6,1,-1
1,8,2,6,2,-1
1,9,2,8,2,-1
3,8,2,7,2,-1
3,7,2,6,1,-1
1,8,2,6,2,-1
1,9,2,7,2,-1
2,9,1,8,2,-1
2,9,0,9,1,-1
0,9,1,8,0,-1
0,9,2,9,0,-1
0,9,3,9,1,-1
0,9,4,9,3,-1
2,9,3,8,3,-1
3,8,3,7,3,-1
3,7,3,7,2,-1
2,7,2,7,2,-1001
2,7,2,7,2,-1001
