Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,0,0,1,-1
3,7,0,0,1,1,-1
0,7,1,0,1,0,-1
2,7,0,0,2,0,-1
1,8,0,0,2,1,-1
3,7,0,0,3,1,-1
3,6,0,0,3,2,-1
3,5,0,0,4,2,-1
1,6,0,1,5,2,-1
1,7,0,0,4,2,-1
1,8,0,0,5,3,-1
0,8,1,0,5,2,-1
1,9,1,0,4,2,-1
1,10,1,0,5,2,-1
3,9,1,0,4,2,-1
1,10,1,0,5,2,-1
2,10,0,0,4,2,-1
1,11,0,1,3,2,-1
1,12,0,0,4,2,-1
0,12,1,0,5,2,-1
0,12,2,0,5,3,-1
0,12,3,0,5,2,-1
0,12,4,0,5,3,-1
1,13,4,0,5,2,-1
0,13,5,0,5,3,-1
0,13,6,0,5,2,-1
3,12,6,0,5,3,-1
3,11,6,0,5,2,-1
1,12,6,0,4,2,-1
3,11,6,0,5,2,-1
0,11,7,0,5,3,-1
0,11,8,1,6,4,-1
2,11,7,0,8,4,-1
0,11,8,1,8,5,-1
3,10,8,1,9,6,-1
0,10,9,1,9,7,-1
0,10,10,1,9,9,-1
0,10,11,1,10,8,-1
3,9,11,1,10,10,-1
0,9,12,1,10,11,-1
0,9,13,1,9,12,-1
0,9,14,1,9,13,-1
3,8,14,1,8,14,-101
3,8,14,1,8,14,-101
