Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-634.0337032723642,0,19,30.989570140838623,-1020.0
-844.9255213532653,1,7,12.44871711730957,-1008.0
-930.7118593749999,2,3,8.738931894302368,-1004.0
-930.7118593749999,3,3,8.674633026123047,-1004.0
-731.4860000809261,4,13,23.61621904373169,-1014.0
-805.1823237364478,5,9,19.073835849761963,-1010.0
-767.4014465019607,6,11,17.69725203514099,-1012.0
-930.7118593749999,7,3,8.383021116256714,-1004.0
-886.7329613183592,8,5,9.68540906906128,-1006.0
-886.7329613183592,9,5,11.037835836410522,-1006.0
-908.4440628906249,10,4,7.7547760009765625,-1005.0
-731.4860000809261,11,13,18.596301794052124,-1014.0
-714.198850078903,12,14,22.798650979995728,-1015.0
-786.0527656430365,13,10,14.876398086547852,-1011.0
-930.7118593749999,14,3,7.279088973999023,-1004.0
-930.7118593749999,15,3,8.163007974624634,-1004.0
-886.7329613183592,16,5,11.352934837341309,-1006.0
-714.198850078903,17,14,25.312194108963013,-1015.0
-930.7118593749999,18,3,8.148624897003174,-1004.0
-844.9255213532653,19,7,12.675950050354004,-1008.0
-786.0527656430365,20,10,19.728787183761597,-1011.0
-953.550625,21,2,6.656423091888428,-1003.0
-786.0527656430365,22,10,14.82875108718872,-1011.0
-930.7118593749999,23,3,7.412867069244385,-1004.0
-886.7329613183592,24,5,10.938157081604004,-1006.0
