Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
0,7,1,4,0,-1
0,7,2,5,1,-1
0,7,3,6,1,-1
0,7,4,7,1,-1
3,6,4,7,2,-1
3,5,4,7,1,-1
1,6,4,7,2,-1
3,5,4,7,1,-1
3,4,4,7,2,-1
2,4,3,8,2,-1
3,3,3,7,2,-1
3,2,3,8,2,-1
3,1,3,8,1,-1
3,0,3,7,1,-1
0,0,4,7,2,-1
1,1,4,7,3,-1
2,1,3,7,2,-1
3,0,3,7,1,-1
0,0,4,7,2,-1
0,0,5,7,1,-1
0,0,6,7,2,-1
2,0,5,7,1,-1
1,1,5,7,2,-1
0,1,6,7,1,-1
2,1,5,7,2,-1
0,1,6,8,2,-1
2,1,5,8,1,-1
0,1,6,8,2,-1
2,1,5,7,2,-1
0,1,6,7,1,-1
0,1,7,8,1,-1
3,0,7,8,2,-1
0,0,8,7,2,-1
0,0,9,7,1,-1
2,0,8,7,2,-1
0,0,9,7,1,-1
0,0,10,7,0,-1
1,1,10,7,1,-1
2,1,9,6,1,-1
0,1,10,7,1,-1
1,2,10,7,2,-1
1,3,10,7,4,-1
1,4,10,7,6,-1
1,5,10,7,8,999
1,5,10,7,8,999
