X,Y
6,5
5,5
5,6
5,7
7,9
7,8
8,8
7,8
7,9
7,8
6,8
6,7
6,6
7,6
7,5
8,5
8,6
8,7
8,8
7,8
8,8
2,7
3,5
3,6
2,6
1,6
1,4
1,5
3,9
2,9
4,4
4,5
4,4
4,3
4,2
3,2
2,2
