Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
0,5,2,2,0,-1
1,6,2,3,1,-1
0,6,3,5,1,-1
0,6,4,5,1,-1
0,6,5,5,2,-1
0,6,6,6,2,-1
3,5,6,6,3,-1
3,4,6,6,4,-1
2,4,5,6,5,-1
3,3,5,6,4,-1
2,3,4,6,3,-1
3,2,4,7,3,-1
1,3,4,6,3,-1
0,3,5,6,4,-1
3,2,5,6,3,-1
0,2,6,6,4,-1
2,2,5,6,3,-1
3,1,5,6,2,-1
2,1,4,6,3,-1
0,1,5,6,2,-1
3,0,5,6,3,-1
0,0,6,6,2,-1
0,0,7,6,3,-1
0,0,8,6,4,-1
1,1,8,6,3,-1
2,1,7,6,4,-1
2,1,6,6,3,-1
2,1,5,6,4,-1
1,2,5,6,3,-1
3,1,5,7,3,-1
1,2,5,6,3,-1
3,1,5,6,4,-1
3,0,5,6,3,-1
0,0,6,6,4,-1
1,1,6,6,3,-1
1,2,6,6,4,-1
3,1,6,6,5,-1
2,1,5,6,4,-1
3,0,5,6,3,-1
1,1,5,6,4,-1
0,1,6,6,3,-1
0,1,7,6,4,-1
2,1,6,6,3,-1
1,2,6,6,2,-1
2,2,5,7,2,-1
0,2,6,7,3,-1
1,3,6,6,3,-1
2,3,5,6,4,-1
0,3,6,6,5,-1
3,2,6,6,4,-1
3,1,6,6,3,-1
3,0,6,6,4,-1
2,0,5,6,3,-1
0,0,6,6,4,-1
0,0,7,6,3,-1
2,0,6,6,4,-1
0,0,7,6,3,-1
2,0,6,6,4,-1
0,0,7,6,3,-1
1,1,7,6,4,-1
3,0,7,6,3,-1
0,0,8,6,2,-1
0,0,9,6,3,-1
2,0,8,6,4,-1
0,0,9,6,3,-1
2,0,8,6,4,-1
2,0,7,6,3,-1
1,1,7,6,4,-1
3,0,7,6,3,-1
1,1,7,6,4,-1
2,1,6,6,3,-1
1,2,6,6,4,-1
2,2,5,6,3,-1
3,1,5,6,4,-1
3,0,5,6,3,-1
0,0,6,6,4,-1
1,1,6,6,3,-1
0,1,7,6,4,-1
3,0,7,6,3,-1
1,1,7,7,3,-1
2,1,6,6,3,-1
1,2,6,6,4,-1
1,3,6,6,3,-1
2,3,5,6,4,-1
2,3,4,6,5,-1
0,3,5,6,4,-1
1,4,5,6,3,-1
3,3,5,6,4,-1
2,3,4,6,3,-1
3,2,4,6,4,-1
1,3,4,6,3,-1
0,3,5,6,4,-1
3,2,5,6,3,-1
1,3,5,6,4,-1
2,3,4,6,3,-1
3,2,4,6,2,-1
0,2,5,6,3,-1
0,2,6,6,4,-1
3,1,6,6,3,-1
1,2,6,6,4,-1
2,2,5,6,3,-1
3,1,5,6,4,-1
3,0,5,6,3,-1
1,1,5,6,4,-1
3,0,5,6,3,-1
0,0,6,6,4,-1
2,0,5,7,4,-1
1,1,5,6,4,-1
0,1,6,6,3,-1
2,1,5,6,4,-1
2,1,4,6,3,-1
2,1,3,6,4,-1
0,1,4,7,4,-1
0,1,5,6,4,-1
2,1,4,6,3,-1
0,1,5,7,3,-1
0,1,6,6,3,-1
1,2,6,6,2,-1
3,1,6,6,3,-1
3,0,6,6,4,-1
0,0,7,6,3,-1
0,0,8,7,3,-1
1,1,8,6,3,-1
0,1,9,6,4,-1
1,2,9,6,3,-1
1,3,9,6,4,-1
0,3,10,7,3,-1
1,4,10,7,5,-1
1,5,10,7,7,999
1,5,10,7,7,999
