Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-664.8875248098508,0,17,1.309128999710083,-1018.0
-786.0527656430365,1,10,0.7162938117980957,-1011.0
-865.5646372854002,2,6,0.5138781070709229,-1007.0
-697.3438788269304,3,15,0.8880078792572021,-1016.0
-908.4440628906249,4,4,0.30948615074157715,-1005.0
-908.4440628906249,5,4,0.3075990676879883,-1005.0
-767.4014465019607,6,11,1.1372601985931396,-1012.0
-930.7118593749999,7,3,0.2585721015930176,-1004.0
-824.8023833194335,8,8,0.6480629444122314,-1009.0
-908.4440628906249,9,4,0.2863190174102783,-1005.0
-930.7118593749999,10,3,0.24634099006652832,-1004.0
-680.9102818562571,11,16,1.365605115890503,-1017.0
-930.7118593749999,12,3,0.2532048225402832,-1004.0
-865.5646372854002,13,6,0.5170350074768066,-1007.0
-930.7118593749999,14,3,0.2564380168914795,-1004.0
-805.1823237364478,15,9,0.7692780494689941,-1010.0
-908.4440628906249,16,4,0.29909181594848633,-1005.0
-767.4014465019607,17,11,0.7415881156921387,-1012.0
-824.8023833194335,18,8,0.54146409034729,-1009.0
-865.5646372854002,19,6,0.4617950916290283,-1007.0
-680.9102818562571,20,16,1.0351660251617432,-1017.0
-767.4014465019607,21,11,1.048515796661377,-1012.0
-844.9255213532653,22,7,0.6437039375305176,-1008.0
-865.5646372854002,23,6,0.5543050765991211,-1007.0
-908.4440628906249,24,4,0.4567539691925049,-1005.0
