X,Y
0,7
0,8
0,9
0,10
0,9
0,10
1,10
0,10
0,9
1,9
1,8
5,8
5,7
5,6
5,5
5,6
4,6
4,5
6,5
6,6
6,7
9,0
10,0
4,2
