Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,0.18019819259643555,-1005.0
-930.7118593749999,1,3,0.10960006713867188,-1004.0
-731.4860000809261,2,13,0.5150561332702637,-1014.0
-786.0527656430365,3,10,0.32067203521728516,-1011.0
-908.4440628906249,4,4,0.15660595893859863,-1005.0
-953.550625,5,2,0.09139490127563477,-1003.0
-930.7118593749999,6,3,0.10422682762145996,-1004.0
-865.5646372854002,7,6,0.2144310474395752,-1007.0
-908.4440628906249,8,4,0.12806105613708496,-1005.0
-886.7329613183592,9,5,0.18959498405456543,-1006.0
-930.7118593749999,10,3,0.24149680137634277,-1004.0
-886.7329613183592,11,5,0.1432960033416748,-1006.0
-805.1823237364478,12,9,0.329362154006958,-1010.0
-953.550625,13,2,0.07746291160583496,-1003.0
-930.7118593749999,14,3,0.09911704063415527,-1004.0
-865.5646372854002,15,6,0.73614501953125,-1007.0
-908.4440628906249,16,4,0.19635891914367676,-1005.0
-953.550625,17,2,0.08851289749145508,-1003.0
-908.4440628906249,18,4,0.17100787162780762,-1005.0
-908.4440628906249,19,4,0.14219307899475098,-1005.0
-886.7329613183592,20,5,0.1416020393371582,-1006.0
-930.7118593749999,21,3,0.1047670841217041,-1004.0
-908.4440628906249,22,4,0.14780116081237793,-1005.0
-953.550625,23,2,0.11456799507141113,-1003.0
-886.7329613183592,24,5,0.2700178623199463,-1006.0
