X,Y
5,2
4,5
4,6
4,5
5,5
6,5
6,4
5,4
5,3
6,3
6,2
7,2
8,2
8,1
8,0
7,0
8,0
9,0
6,8
6,7
5,7
4,7
3,7
4,7
4,8
5,8
0,9
0,10
9,6
9,7
9,6
9,5
7,3
7,4
7,5
2,2
1,2
1,3
0,3
