Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
3,6,0,0,6,13,-1
3,5,0,0,6,12,-1
1,6,0,0,6,13,-1
3,5,0,0,7,13,-1
1,6,0,0,7,12,-1
3,5,0,0,6,12,-1
1,6,0,0,6,13,-1
0,6,1,0,6,12,-1
0,6,2,0,6,13,-1
3,5,2,0,6,12,-1
3,4,2,0,7,12,-1
0,4,3,0,8,12,-1
2,4,2,0,9,12,-1
3,3,2,0,8,12,-1
1,4,2,0,7,12,-1
1,5,2,0,8,12,-1
0,5,3,0,7,12,-1
1,6,3,0,7,13,-1
1,7,3,0,6,13,-1
1,8,3,0,7,13,-1
2,8,2,0,7,12,-1
1,9,2,0,8,12,-1
0,9,3,0,9,12,-1
0,9,4,0,8,12,-1
1,10,4,0,9,12,-1
1,11,4,0,8,12,-1
1,12,4,0,8,13,-1
0,12,5,0,7,13,-1
3,11,5,0,7,12,-1
2,11,4,0,6,12,-1
0,11,5,0,7,12,-1
0,11,6,0,8,12,-1
1,12,6,0,7,12,-1
3,11,6,0,6,12,-1
0,11,7,0,7,12,-1
1,12,7,0,6,12,-1
1,13,7,0,7,12,-1
0,13,8,0,6,12,-1
0,13,9,0,7,12,-1
2,13,8,0,7,13,-1
1,14,8,0,6,13,-1
3,13,8,0,6,12,-1
0,13,9,0,7,12,-1
2,13,8,0,7,13,-1
3,12,8,0,7,12,-1
0,12,9,0,8,12,-1
2,12,8,0,7,12,-1
1,13,8,0,6,12,-1
3,12,8,0,7,12,-1
1,13,8,0,6,12,-1
0,13,9,0,6,13,-1
2,13,8,0,7,13,-1
3,12,8,0,6,13,-1
1,13,8,0,6,12,-1
0,13,9,0,7,12,-1
2,13,8,0,6,12,-1
0,13,9,0,7,12,-1
2,13,8,0,7,13,-1
0,13,9,0,7,12,-1
2,13,8,0,7,13,-1
1,14,8,0,8,13,-1
3,13,8,0,8,12,-1
3,12,8,0,7,12,-1
2,12,7,0,6,12,-1
3,11,7,0,7,12,-1
1,12,7,0,6,12,-1
3,11,7,0,6,13,-1
1,12,7,0,6,12,-1
0,12,8,0,7,12,-1
3,11,8,0,8,12,-1
1,12,8,0,7,12,-1
3,11,8,0,8,12,-1
1,12,8,0,8,13,-1
2,12,7,0,7,13,-1
0,12,8,0,6,13,-1
2,12,7,0,6,14,-1
0,12,8,0,7,14,-1
1,13,8,0,8,14,-1
0,13,9,0,8,13,-1
0,13,10,0,8,12,-1
2,13,9,0,7,12,-1
1,14,9,0,8,12,-1
3,13,9,0,7,12,-1
3,12,9,0,7,13,-1
3,11,9,0,7,12,-1
1,12,9,0,6,12,-1
0,12,10,0,7,12,-1
2,12,9,0,8,12,-1
3,11,9,0,7,12,-1
