Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,3,0,-1
1,7,1,2,1,-1
0,7,2,3,1,-1
0,7,3,2,1,-1
1,8,3,3,1,-1
1,9,3,4,1,-1
1,10,3,5,1,-1
2,10,2,6,1,-1
0,10,3,5,1,-1
3,9,3,6,1,-1
1,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,5,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
3,9,3,6,1,-1
1,10,3,7,1,-1
2,10,2,7,2,-1
0,10,3,7,1,-1
3,9,3,6,1,-1
1,10,3,6,0,-1
3,9,3,7,0,-1
1,10,3,8,0,-1
2,10,2,7,0,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,5,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,6,0,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
2,10,2,6,1,-1
0,10,3,7,1,-1
0,10,4,6,1,-1
0,10,5,7,1,-1
0,10,6,7,2,-1
0,10,7,7,3,-1
3,9,7,7,4,-1
0,9,8,8,4,-1
3,8,8,8,5,-1
0,8,9,9,5,-1
3,7,9,9,6,-1
3,6,9,10,6,-1
0,6,10,9,6,-1
3,5,10,9,5,999
3,5,10,9,5,999
