Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,1,0,-1
0,7,1,0,0,-1
0,7,2,1,0,-1
0,7,3,2,0,-1
1,8,3,3,0,-1
1,9,3,4,0,-1
1,10,3,5,0,-1
2,10,2,6,0,-1
0,10,3,7,0,-1
0,10,4,6,0,-1
2,10,3,5,0,-1
2,10,2,6,0,-1
0,10,3,7,0,-1
0,10,4,6,0,-1
2,10,3,7,0,-1
2,10,2,8,0,-1
0,10,3,7,0,-1
0,10,4,7,1,-1
2,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,7,0,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,6,0,-1
0,10,3,7,0,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
0,10,4,7,1,-1
2,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,5,1,-1
0,10,3,6,1,-1
0,10,4,7,1,-1
2,10,3,7,2,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
3,9,3,5,1,-1
1,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,6,0,-1
0,10,3,7,0,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
0,10,4,7,1,-1
2,10,3,6,1,-1
2,10,2,5,1,-1
0,10,3,4,1,-1
2,10,2,5,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,7,2,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
0,10,4,7,1,-1
2,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
2,10,2,7,1,-1
0,10,3,6,1,-1
3,9,3,7,1,-1
1,10,3,7,2,-1
2,10,2,7,3,-1
0,10,3,7,3,-1
0,10,4,8,3,-1
0,10,5,9,4,-1
0,10,6,9,5,-1
0,10,7,9,6,-1
0,10,8,9,7,-1
0,10,9,9,8,-1
0,10,10,10,9,-1
3,9,10,9,9,-1
3,8,10,8,9,-1
3,7,10,7,9,-1
3,6,10,8,8,-1
3,5,10,6,8,999
3,5,10,6,8,999
