Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
1,8,0,0,8,14,-1
1,9,0,0,7,14,-1
0,9,1,0,8,14,-1
0,9,2,0,8,13,-1
3,8,2,0,7,13,-1
3,7,2,0,6,13,-1
1,8,2,0,5,13,-1
3,7,2,0,6,13,-1
1,8,2,0,5,13,-1
0,8,3,0,6,13,-1
3,7,3,0,7,13,-1
3,6,3,0,8,13,-1
0,6,4,0,7,13,-1
0,6,5,0,7,14,-1
1,7,5,0,8,14,-1
0,7,6,0,8,13,-1
3,6,6,0,7,13,-1
3,5,6,0,6,13,-1
3,4,6,1,6,14,-1
1,5,6,1,5,14,-1
1,6,6,0,5,13,-1
0,6,7,0,5,14,-1
3,5,7,1,5,12,-1
2,5,6,1,5,11,-1
2,5,5,1,4,10,-1
2,5,4,1,5,11,-1
3,4,4,1,5,10,-1
2,4,3,1,5,9,-1
3,3,3,1,4,9,-1
2,3,2,1,4,7,-1
2,3,1,1,4,6,-1
3,2,1,1,4,5,-1
3,1,1,1,4,4,-1
3,0,1,1,3,5,-1
2,0,0,1,4,4,-1
0,0,1,1,3,4,-1
2,0,0,1,2,3,-1
1,1,0,1,2,2,-1
3,0,0,1,3,2,-1
0,0,1,1,4,3,-1
2,0,0,1,4,4,-1
0,0,1,1,3,3,-1
2,0,0,1,3,2,-1
0,0,1,1,1,2,-1
2,0,0,1,0,1,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
