Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,0,3,-1
0,7,1,1,3,-1
1,8,1,3,3,-1
1,9,1,5,3,-1
1,10,1,5,2,-1
0,10,2,6,2,-1
0,10,3,7,2,-1
0,10,4,7,1,-1
2,10,3,7,2,-1
2,10,2,7,1,-1
0,10,3,8,1,-1
0,10,4,7,1,-1
0,10,5,8,1,-1
3,9,5,9,1,-1
0,9,6,10,1,-1
2,9,5,9,1,-1
1,10,5,8,1,-1
2,10,4,9,1,-1
0,10,5,8,1,-1
3,9,5,9,1,-1
1,10,5,8,1,-1
3,9,5,9,1,-1
3,8,5,8,1,-1
3,7,5,7,1,-1
1,8,5,7,2,-1
1,9,5,7,1,-1
1,10,5,8,1,-1
0,10,6,9,1,-1
0,10,7,8,1,-1
3,9,7,9,1,-1
0,9,8,8,1,-1
3,8,8,9,1,-1
3,7,8,8,1,-1
0,7,9,9,1,-1
0,7,10,8,1,-1
3,6,10,9,1,-1
3,5,10,8,1,999
3,5,10,8,1,999
